GALATASARAY,94,USAKSPORTIF,85,1.18,4.62
ISTANBULBB,70,KOLEJLILER,71,1.99,1.79
TOFAS,88,ESKISEHIR,79,1.27,3.63
DARUSSAFAKA,74,BESIKTAS,71,1.26,3.75
TRABZONSPOR,70,TORKUKONYASPOR,76,1.32,3.31
GAZIANTEP,65,ANADOLUEFES,63,2.99,1.38
PINARKARSIYAKA,64,BANVITSPOR,60,1.64,2.22
TURKTELEKOM,61,FENERBAHCE,73,4.21,1.22
TORKUKONYASPOR,88,TOFAS,81,1.67,2.17
KOLEJLILER,70,DARUSSAFAKA,82,2.54,1.5
ESKISEHIR,62,PINARKARSIYAKA,91,3.48,1.3
USAKSPORTIF,66,ISTANBULBB,71,1.25,3.83
BESIKTAS,76,TURKTELEKOM,59,1.4,2.88
ANADOLUEFES,70,TRABZONSPOR,66,1.12,6.17
BANVITSPOR,69,GALATASARAY,67,1.75,2.05
FENERBAHCE,66,GAZIANTEP,70,1.11,6.2
KOLEJLILER,88,USAKSPORTIF,84,1.43,2.75
ISTANBULBB,71,BANVITSPOR,81,3.76,1.26
GAZIANTEP,81,BESIKTAS,88,1.53,2.48
DARUSSAFAKA,108,TURKTELEKOM,82,1.21,4.28
PINARKARSIYAKA,75,TORKUKONYASPOR,68,1.23,4.03
GALATASARAY,86,ESKISEHIR,69,1.05,9.53
TRABZONSPOR,75,FENERBAHCE,87,4.13,1.23
TOFAS,70,ANADOLUEFES,93,3.66,1.28
USAKSPORTIF,80,DARUSSAFAKA,73,3.08,1.36
ESKISEHIR,81,ISTANBULBB,69,2.24,1.63
BESIKTAS,68,TRABZONSPOR,58,1.32,3.27
TURKTELEKOM,79,GAZIANTEP,73,2.24,1.63
BANVITSPOR,74,KOLEJLILER,67,1.1,6.79
FENERBAHCE,80,TOFAS,70,1.05,9.38
ANADOLUEFES,67,PINARKARSIYAKA,65,1.39,2.91
TORKUKONYASPOR,84,GALATASARAY,91,3.21,1.33
KOLEJLILER,81,ESKISEHIR,72,1.29,3.56
ISTANBULBB,91,TORKUKONYASPOR,88,1.88,1.89
USAKSPORTIF,75,BANVITSPOR,61,2.76,1.43
TOFAS,91,BESIKTAS,83,2.7,1.45
TRABZONSPOR,86,TURKTELEKOM,76,1.43,2.76
PINARKARSIYAKA,69,FENERBAHCE,75,2.21,1.65
GALATASARAY,77,ANADOLUEFES,76,1.5,2.52
DARUSSAFAKA,64,GAZIANTEP,46,1.47,2.62
GAZIANTEP,77,TRABZONSPOR,69,1.38,2.98
ESKISEHIR,61,USAKSPORTIF,69,2.43,1.54
BESIKTAS,87,PINARKARSIYAKA,82,1.67,2.17
TURKTELEKOM,94,TOFAS,75,1.56,2.39
TORKUKONYASPOR,89,KOLEJLILER,75,1.51,2.5
BANVITSPOR,72,DARUSSAFAKA,69,1.5,2.54
ANADOLUEFES,71,ISTANBULBB,64,1.07,8.14
FENERBAHCE,85,GALATASARAY,74,1.28,3.61
USAKSPORTIF,82,TORKUKONYASPOR,86,1.38,3.0
TOFAS,93,GAZIANTEP,76,1.86,1.91
DARUSSAFAKA,88,TRABZONSPOR,68,1.16,5.0
PINARKARSIYAKA,76,TURKTELEKOM,65,1.15,5.17
ISTANBULBB,60,FENERBAHCE,95,6.31,1.11
BANVITSPOR,91,ESKISEHIR,75,1.06,9.11
GALATASARAY,100,BESIKTAS,94,1.68,2.16
KOLEJLILER,67,ANADOLUEFES,69,3.96,1.24
GAZIANTEP,65,PINARKARSIYAKA,81,1.99,1.79
ESKISEHIR,66,DARUSSAFAKA,90,5.75,1.13
BESIKTAS,80,ISTANBULBB,66,1.09,7.34
TRABZONSPOR,93,TOFAS,80,1.53,2.45
FENERBAHCE,78,KOLEJLILER,65,1.04,10.45
TORKUKONYASPOR,83,BANVITSPOR,75,2.74,1.44
ANADOLUEFES,81,USAKSPORTIF,66,1.1,6.73
TURKTELEKOM,85,GALATASARAY,77,2.43,1.54
KOLEJLILER,83,BESIKTAS,88,2.49,1.51
ISTANBULBB,62,TURKTELEKOM,74,2.34,1.58
PINARKARSIYAKA,87,TRABZONSPOR,91,1.18,4.62
ESKISEHIR,68,TORKUKONYASPOR,89,2.55,1.49
DARUSSAFAKA,88,TOFAS,61,1.08,7.37
USAKSPORTIF,78,FENERBAHCE,69,5.45,1.14
BANVITSPOR,76,ANADOLUEFES,74,2.06,1.74
GALATASARAY,80,GAZIANTEP,74,1.31,3.36
BESIKTAS,86,USAKSPORTIF,67,1.3,3.44
TRABZONSPOR,72,GALATASARAY,70,1.97,1.8
TORKUKONYASPOR,69,DARUSSAFAKA,88,2.63,1.47
TOFAS,65,PINARKARSIYAKA,73,2.83,1.41
GAZIANTEP,78,ISTANBULBB,49,1.17,4.86
TURKTELEKOM,80,KOLEJLILER,89,1.35,3.12
FENERBAHCE,99,BANVITSPOR,92,1.16,4.94
ANADOLUEFES,96,ESKISEHIR,68,1.03,11.67
KOLEJLILER,113,GAZIANTEP,112,1.73,2.07
ISTANBULBB,69,TRABZONSPOR,78,3.84,1.25
BANVITSPOR,80,BESIKTAS,81,1.75,2.04
USAKSPORTIF,76,TURKTELEKOM,79,1.39,2.87
DARUSSAFAKA,82,PINARKARSIYAKA,66,1.32,3.3
TORKUKONYASPOR,64,ANADOLUEFES,74,3.4,1.3
GALATASARAY,87,TOFAS,98,1.22,4.13
ESKISEHIR,69,FENERBAHCE,89,13.81,1.01
TRABZONSPOR,88,KOLEJLILER,73,1.37,2.99
ANADOLUEFES,73,DARUSSAFAKA,72,1.45,2.68
TURKTELEKOM,83,BANVITSPOR,88,2.24,1.62
TOFAS,67,ISTANBULBB,76,1.18,4.57
GAZIANTEP,84,USAKSPORTIF,81,1.3,3.39
PINARKARSIYAKA,84,GALATASARAY,77,1.44,2.72
BESIKTAS,87,ESKISEHIR,79,1.02,12.74
FENERBAHCE,98,TORKUKONYASPOR,61,1.05,9.23
USAKSPORTIF,81,TRABZONSPOR,78,1.82,1.94
KOLEJLILER,79,TOFAS,76,1.49,2.58
ISTANBULBB,68,PINARKARSIYAKA,62,3.45,1.3
DARUSSAFAKA,77,GALATASARAY,79,1.38,2.91
ESKISEHIR,88,TURKTELEKOM,79,2.86,1.41
BANVITSPOR,70,GAZIANTEP,69,1.32,3.31
ANADOLUEFES,85,FENERBAHCE,67,2.44,1.53
TORKUKONYASPOR,79,BESIKTAS,84,3.55,1.28
TRABZONSPOR,66,BANVITSPOR,71,1.74,2.05
TOFAS,77,USAKSPORTIF,80,1.41,2.81
GAZIANTEP,88,ESKISEHIR,80,1.13,5.72
PINARKARSIYAKA,96,KOLEJLILER,89,1.19,4.57
GALATASARAY,81,ISTANBULBB,84,1.11,6.38
TURKTELEKOM,83,TORKUKONYASPOR,72,1.45,2.66
BESIKTAS,77,ANADOLUEFES,78,2.51,1.51
FENERBAHCE,91,DARUSSAFAKA,95,1.29,3.51
ESKISEHIR,80,TRABZONSPOR,83,2.56,1.49
USAKSPORTIF,78,PINARKARSIYAKA,88,2.87,1.4
DARUSSAFAKA,83,ISTANBULBB,61,1.15,5.26
TORKUKONYASPOR,70,GAZIANTEP,69,1.65,2.2
BANVITSPOR,76,TOFAS,62,1.13,5.75
KOLEJLILER,67,GALATASARAY,75,2.84,1.41
FENERBAHCE,97,BESIKTAS,59,1.17,4.88
ANADOLUEFES,86,TURKTELEKOM,91,1.11,6.37
USAKSPORTIF,79,GALATASARAY,86,2.68,1.45
KOLEJLILER,73,ISTANBULBB,84,1.67,2.17
ESKISEHIR,78,TOFAS,80,1.77,2.02
BANVITSPOR,87,PINARKARSIYAKA,89,1.6,2.29
BESIKTAS,68,DARUSSAFAKA,84,2.18,1.66
TORKUKONYASPOR,74,TRABZONSPOR,92,2.37,1.57
FENERBAHCE,86,TURKTELEKOM,82,1.07,7.99
ANADOLUEFES,77,GAZIANTEP,67,1.22,4.15
TURKTELEKOM,79,BESIKTAS,70,2.12,1.7
ISTANBULBB,84,USAKSPORTIF,75,1.37,3.03
TOFAS,75,TORKUKONYASPOR,47,1.35,3.13
DARUSSAFAKA,91,KOLEJLILER,93,1.05,8.97
PINARKARSIYAKA,82,ESKISEHIR,76,1.06,8.73
GALATASARAY,87,BANVITSPOR,79,1.5,2.54
TRABZONSPOR,71,ANADOLUEFES,97,2.97,1.38
GAZIANTEP,59,FENERBAHCE,71,3.76,1.26
USAKSPORTIF,91,KOLEJLILER,83,1.6,2.29
BESIKTAS,70,GAZIANTEP,81,1.41,2.83
TORKUKONYASPOR,93,PINARKARSIYAKA,100,3.87,1.25
BANVITSPOR,63,ISTANBULBB,69,1.22,4.18
ESKISEHIR,66,GALATASARAY,61,5.13,1.15
TURKTELEKOM,82,DARUSSAFAKA,81,2.87,1.4
FENERBAHCE,67,TRABZONSPOR,61,1.07,7.75
ANADOLUEFES,89,TOFAS,76,1.1,6.69
KOLEJLILER,79,BANVITSPOR,80,2.83,1.41
ISTANBULBB,87,ESKISEHIR,84,1.22,4.14
TRABZONSPOR,98,BESIKTAS,75,1.49,2.56
GAZIANTEP,88,TURKTELEKOM,77,1.48,2.59
DARUSSAFAKA,80,USAKSPORTIF,67,1.13,5.65
GALATASARAY,81,TORKUKONYASPOR,80,1.28,3.68
TOFAS,77,FENERBAHCE,86,4.45,1.2
PINARKARSIYAKA,92,ANADOLUEFES,84,2.02,1.76
GAZIANTEP,69,DARUSSAFAKA,72,2.36,1.57
ESKISEHIR,97,KOLEJLILER,85,2.23,1.64
BESIKTAS,65,TOFAS,72,1.43,2.77
TORKUKONYASPOR,85,ISTANBULBB,82,1.56,2.38
BANVITSPOR,77,USAKSPORTIF,64,1.2,4.4
TURKTELEKOM,81,TRABZONSPOR,100,1.54,2.44
ANADOLUEFES,77,GALATASARAY,75,1.22,4.23
FENERBAHCE,70,PINARKARSIYAKA,62,1.32,3.34
TOFAS,67,TURKTELEKOM,72,1.56,2.36
KOLEJLILER,87,TORKUKONYASPOR,90,1.59,2.31
USAKSPORTIF,103,ESKISEHIR,90,1.44,2.72
DARUSSAFAKA,69,BANVITSPOR,67,1.37,2.96
TRABZONSPOR,74,GAZIANTEP,88,1.59,2.35
PINARKARSIYAKA,79,BESIKTAS,81,1.33,3.23
ISTANBULBB,64,ANADOLUEFES,106,3.42,1.3
GALATASARAY,92,FENERBAHCE,88,5.18,1.15
TURKTELEKOM,66,PINARKARSIYAKA,83,2.49,1.52
GAZIANTEP,69,TOFAS,51,1.23,4.11
ESKISEHIR,89,BANVITSPOR,81,4.01,1.24
BESIKTAS,64,GALATASARAY,65,1.56,2.37
TORKUKONYASPOR,89,USAKSPORTIF,86,1.47,2.62
TRABZONSPOR,67,DARUSSAFAKA,75,2.89,1.4
FENERBAHCE,91,ISTANBULBB,89,1.06,8.29
ANADOLUEFES,73,KOLEJLILER,81,1.06,8.74
TOFAS,91,TRABZONSPOR,84,1.84,1.93
PINARKARSIYAKA,66,GAZIANTEP,71,1.66,2.19
ISTANBULBB,77,BESIKTAS,81,1.83,1.95
DARUSSAFAKA,82,ESKISEHIR,89,1.04,10.03
BANVITSPOR,89,TORKUKONYASPOR,99,1.33,3.25
USAKSPORTIF,76,ANADOLUEFES,75,3.69,1.27
KOLEJLILER,62,FENERBAHCE,71,4.59,1.19
GALATASARAY,76,TURKTELEKOM,80,1.28,3.64
TRABZONSPOR,73,PINARKARSIYAKA,75,1.84,1.93
TOFAS,68,DARUSSAFAKA,74,3.12,1.35
BESIKTAS,94,KOLEJLILER,81,1.34,3.18
TURKTELEKOM,88,ISTANBULBB,89,1.66,2.18
TORKUKONYASPOR,92,ESKISEHIR,89,1.43,2.76
FENERBAHCE,89,USAKSPORTIF,75,1.06,8.36
ANADOLUEFES,89,BANVITSPOR,83,1.36,3.05
GAZIANTEP,76,GALATASARAY,64,1.57,2.36
USAKSPORTIF,70,BESIKTAS,66,2.4,1.55
PINARKARSIYAKA,93,TOFAS,80,1.22,4.18
KOLEJLILER,70,TURKTELEKOM,72,2.07,1.73
ISTANBULBB,91,GAZIANTEP,86,2.14,1.68
DARUSSAFAKA,84,TORKUKONYASPOR,57,1.15,5.17
BANVITSPOR,82,FENERBAHCE,77,3.26,1.33
GALATASARAY,80,TRABZONSPOR,93,1.4,2.87
ESKISEHIR,81,ANADOLUEFES,79,4.42,1.2
TURKTELEKOM,90,USAKSPORTIF,82,1.39,2.93
ANADOLUEFES,90,TORKUKONYASPOR,73,1.16,5.11
GAZIANTEP,82,KOLEJLILER,60,1.33,3.22
TRABZONSPOR,92,ISTANBULBB,88,1.44,2.7
PINARKARSIYAKA,79,DARUSSAFAKA,80,1.8,1.97
FENERBAHCE,86,ESKISEHIR,76,1.09,6.96
BESIKTAS,96,BANVITSPOR,87,1.61,2.28
TOFAS,73,GALATASARAY,93,1.9,1.87
ISTANBULBB,85,TOFAS,78,1.37,3.0
KOLEJLILER,78,TRABZONSPOR,89,1.9,1.87
GALATASARAY,70,PINARKARSIYAKA,75,1.78,2.01
ESKISEHIR,82,BESIKTAS,81,2.1,1.71
USAKSPORTIF,76,GAZIANTEP,70,2.38,1.56
BANVITSPOR,86,TURKTELEKOM,75,1.25,3.87
TURKTELEKOM,97,ESKISEHIR,92,1.46,2.67
GAZIANTEP,64,BANVITSPOR,68,1.65,2.19
GALATASARAY,76,DARUSSAFAKA,91,2.3,1.6
PINARKARSIYAKA,108,ISTANBULBB,84,1.22,4.12
BESIKTAS,84,TORKUKONYASPOR,74,1.26,3.81
TOFAS,71,KOLEJLILER,92,1.5,2.52
FENERBAHCE,82,ANADOLUEFES,84,1.34,3.17
TORKUKONYASPOR,80,FENERBAHCE,82,5.89,1.12
TRABZONSPOR,114,USAKSPORTIF,88,1.28,3.59
DARUSSAFAKA,61,ANADOLUEFES,83,1.82,1.95
ISTANBULBB,80,GALATASARAY,87,2.54,1.5
KOLEJLILER,94,PINARKARSIYAKA,92,2.19,1.66
