ZAGREB,91,DUBROVNIK,55,1.04,9.64
VROSDARDA,87,OSJECKI,65,1.33,3.15
SLAVONSKIBROD,77,ZABOK,63,1.06,7.7
ALKAR,90,KRIZEVCI,78,1.28,3.44
KVARNER,77,GKKSIBENIK,51,2.52,1.46
OSJECKI,63,SLAVONSKIBROD,71,1.86,1.89
DUBROVNIK,57,KRIZEVCI,78,1.54,2.42
ZABOK,84,ALKAR,63,1.38,2.94
ZAGREB,81,KVARNER,60,1.05,8.26
GKKSIBENIK,79,VROSDARDA,63,1.17,4.47
VROSDARDA,73,ZAGREB,78,3.15,1.32
KVARNER,96,DUBROVNIK,61,1.05,8.01
ALKAR,98,OSJECKI,79,1.14,5.15
KRIZEVCI,72,ZABOK,63,1.38,2.85
SLAVONSKIBROD,89,GKKSIBENIK,85,1.37,2.87
KVARNER,82,VROSDARDA,66,1.25,3.59
DUBROVNIK,85,ZABOK,79,2.0,1.76
OSJECKI,82,KRIZEVCI,64,1.5,2.5
GKKSIBENIK,96,ALKAR,76,1.21,4.24
ZAGREB,76,SLAVONSKIBROD,67,1.06,8.21
ZABOK,84,OSJECKI,68,1.54,2.34
VROSDARDA,84,DUBROVNIK,64,1.09,6.57
SLAVONSKIBROD,56,KVARNER,69,1.23,3.77
ALKAR,80,ZAGREB,84,2.96,1.35
KRIZEVCI,84,GKKSIBENIK,78,1.72,2.0
KVARNER,69,ALKAR,55,1.11,6.05
DUBROVNIK,84,OSJECKI,90,2.13,1.64
VROSDARDA,84,SLAVONSKIBROD,62,1.4,2.77
GKKSIBENIK,84,ZABOK,70,1.19,4.25
ZAGREB,83,KRIZEVCI,67,1.05,8.82
OSJECKI,97,GKKSIBENIK,100,1.67,2.1
KRIZEVCI,74,KVARNER,85,1.76,1.95
SLAVONSKIBROD,90,DUBROVNIK,77,1.07,7.51
ALKAR,70,VROSDARDA,64,1.43,2.66
ZABOK,88,ZAGREB,62,3.21,1.31
KVARNER,76,ZABOK,74,1.1,6.23
VROSDARDA,84,KRIZEVCI,55,1.27,3.45
SLAVONSKIBROD,71,ALKAR,73,1.15,4.83
ZAGREB,102,OSJECKI,79,1.06,7.79
DUBROVNIK,81,GKKSIBENIK,105,6.27,1.1
GKKSIBENIK,87,ZAGREB,74,2.0,1.73
ZABOK,90,VROSDARDA,68,1.37,2.92
