GKKSIBENIK,93,ZAGREB,103,1.76,1.98
KVARNER,95,SPLIT,64,1.22,3.91
ZABOK,82,VROSDARDA,59,1.28,3.37
ALKAR,81,SLAVONSKIBROD,54,1.03,9.88
SPLIT,77,ZABOK,71,1.9,1.81
VROSDARDA,79,ALKAR,82,2.18,1.61
GKKSIBENIK,70,KVARNER,81,2.2,1.6
ZAGREB,80,JOLLYSIBENIK,66,1.33,3.1
SLAVONSKIBROD,75,KRIZEVCI,83,1.3,3.26
KVARNER,73,ZAGREB,63,1.36,2.96
ZABOK,100,GKKSIBENIK,79,1.31,3.31
KRIZEVCI,78,VROSDARDA,77,1.48,2.53
JOLLYSIBENIK,80,SLAVONSKIBROD,68,1.04,9.61
ALKAR,105,SPLIT,69,1.25,3.61
SPLIT,91,KRIZEVCI,81,1.48,2.49
VROSDARDA,63,JOLLYSIBENIK,78,3.92,1.22
GKKSIBENIK,76,ALKAR,55,3.4,1.28
KVARNER,87,ZABOK,64,1.16,4.64
ZAGREB,96,SLAVONSKIBROD,76,1.05,8.58
ZABOK,87,ZAGREB,60,1.86,1.86
SLAVONSKIBROD,76,VROSDARDA,70,1.63,2.18
JOLLYSIBENIK,89,SPLIT,71,1.19,4.29
ALKAR,74,KVARNER,68,1.85,1.87
KRIZEVCI,78,GKKSIBENIK,89,1.62,2.17
SPLIT,79,SLAVONSKIBROD,77,1.12,5.87
KVARNER,83,KRIZEVCI,76,1.03,10.35
ZABOK,80,ALKAR,76,1.16,4.75
GKKSIBENIK,71,JOLLYSIBENIK,63,3.03,1.36
ZAGREB,73,VROSDARDA,62,1.03,9.4
JOLLYSIBENIK,68,KVARNER,60,1.68,2.08
VROSDARDA,94,SPLIT,87,1.91,1.81
SLAVONSKIBROD,74,GKKSIBENIK,79,2.48,1.49
ALKAR,62,ZAGREB,70,1.33,3.06
KRIZEVCI,85,ZABOK,91,2.46,1.49
KVARNER,84,SLAVONSKIBROD,57,1.05,8.69
ZABOK,78,JOLLYSIBENIK,82,1.49,2.5
GKKSIBENIK,71,VROSDARDA,70,1.09,6.58
ALKAR,100,KRIZEVCI,78,1.13,5.43
ZAGREB,94,SPLIT,76,1.07,6.71
SPLIT,83,GKKSIBENIK,88,1.63,2.19
VROSDARDA,82,KVARNER,76,3.42,1.28
SLAVONSKIBROD,56,ZABOK,75,3.86,1.23
JOLLYSIBENIK,72,ALKAR,76,1.23,3.86
KRIZEVCI,86,ZAGREB,102,3.44,1.28
SPLIT,73,KVARNER,84,3.94,1.22
VROSDARDA,57,ZABOK,67,2.84,1.38
SLAVONSKIBROD,70,ALKAR,75,11.49,1.02
JOLLYSIBENIK,96,KRIZEVCI,58,1.07,7.15
ZAGREB,70,GKKSIBENIK,74,1.2,4.2
ZABOK,96,SPLIT,80,1.09,6.5
KRIZEVCI,72,SLAVONSKIBROD,62,1.16,4.94
JOLLYSIBENIK,72,ZAGREB,68,1.36,2.89
ALKAR,98,VROSDARDA,69,1.07,7.05
KVARNER,77,GKKSIBENIK,71,1.22,4.07
GKKSIBENIK,86,ZABOK,73,1.33,3.1
VROSDARDA,95,KRIZEVCI,66,1.27,3.48
SPLIT,79,ALKAR,68,2.44,1.5
SLAVONSKIBROD,87,JOLLYSIBENIK,84,7.06,1.07
ZAGREB,80,KVARNER,73,1.46,2.53
KRIZEVCI,83,SPLIT,92,1.82,1.89
JOLLYSIBENIK,78,VROSDARDA,65,1.05,8.78
ALKAR,90,GKKSIBENIK,102,1.42,2.73
SLAVONSKIBROD,85,ZAGREB,96,3.97,1.22
ZABOK,79,KVARNER,60,1.7,2.05
KVARNER,60,ALKAR,67,1.26,3.55
GKKSIBENIK,92,KRIZEVCI,89,1.03,10.67
VROSDARDA,91,SLAVONSKIBROD,77,1.38,2.9
SPLIT,98,JOLLYSIBENIK,86,2.06,1.69
ZAGREB,67,ZABOK,59,1.3,3.25
VROSDARDA,72,ZAGREB,89,3.06,1.33
SLAVONSKIBROD,78,SPLIT,92,2.13,1.64
KRIZEVCI,72,KVARNER,80,3.27,1.28
ALKAR,87,ZABOK,70,1.23,3.71
JOLLYSIBENIK,70,GKKSIBENIK,67,1.86,1.86
ZABOK,104,KRIZEVCI,52,1.05,8.68
