SIENA,87,VIRTUSBOLOGNA,65,1.02,10.01
VARESE,73,MILANO,66,2.57,1.48
FERRARA,90,TERAMO,83,1.58,2.31
VIRTUSROMA,94,CREMONA,79,1.12,5.94
VIRTUSBOLOGNA,76,MONTEGRANARO,68,1.21,4.28
CASERTA,77,BIELLA,68,1.54,2.4
AVELLINO,88,PESARO,77,1.49,2.53
CANTU,68,TREVISO,72,1.8,1.97
TREVISO,92,VIRTUSROMA,85,1.69,2.14
TERAMO,84,VARESE,58,1.37,3.09
BIELLA,79,VIRTUSBOLOGNA,76,1.79,1.97
PESARO,67,SIENA,80,10.46,1.04
MONTEGRANARO,86,CASERTA,84,1.51,2.52
MILANO,71,FERRARA,66,1.17,4.85
CREMONA,103,CANTU,104,1.6,2.28
CANTU,79,MONTEGRANARO,75,1.43,2.79
SIENA,94,TERAMO,70,1.01,13.77
TREVISO,86,PESARO,84,1.2,4.38
VARESE,78,BIELLA,87,1.45,2.72
VIRTUSROMA,74,AVELLINO,78,1.31,3.37
FERRARA,82,CREMONA,91,1.3,3.49
CASERTA,104,MILANO,100,1.97,1.8
TERAMO,66,VIRTUSBOLOGNA,69,1.51,2.49
PESARO,60,CANTU,75,1.33,3.25
MONTEGRANARO,73,VARESE,85,1.39,2.92
MILANO,79,SIENA,91,6.86,1.09
FERRARA,71,VIRTUSROMA,88,2.28,1.59
BIELLA,89,CREMONA,82,1.31,3.38
AVELLINO,82,TREVISO,80,1.53,2.44
CASERTA,95,PESARO,81,1.39,2.91
VIRTUSBOLOGNA,83,MILANO,87,1.56,2.41
VARESE,74,AVELLINO,91,1.9,1.88
TREVISO,95,MONTEGRANARO,77,1.2,4.52
SIENA,89,FERRARA,49,1.01,13.83
VIRTUSROMA,69,BIELLA,73,1.27,3.73
CANTU,74,TERAMO,69,1.52,2.48
AVELLINO,88,FERRARA,78,1.15,5.12
VARESE,68,VIRTUSBOLOGNA,78,2.24,1.63
TERAMO,92,CASERTA,85,1.49,2.54
PESARO,73,VIRTUSROMA,84,2.21,1.64
MILANO,73,CANTU,53,1.26,3.74
CREMONA,95,TREVISO,73,2.45,1.53
BIELLA,72,SIENA,80,7.7,1.08
TERAMO,81,MILANO,83,1.76,2.02
TREVISO,86,VARESE,94,1.11,6.25
CANTU,86,BIELLA,93,1.62,2.24
SIENA,83,VIRTUSROMA,58,1.05,9.96
VIRTUSBOLOGNA,73,AVELLINO,55,1.64,2.23
MONTEGRANARO,73,PESARO,57,1.64,2.2
CASERTA,97,CREMONA,74,1.25,3.9
CREMONA,90,MONTEGRANARO,69,1.45,2.69
VIRTUSBOLOGNA,72,CASERTA,84,1.32,3.29
BIELLA,81,TERAMO,89,1.35,3.07
VARESE,81,FERRARA,74,1.41,2.78
VIRTUSROMA,70,CANTU,81,1.19,4.49
MILANO,89,PESARO,86,1.14,5.12
AVELLINO,57,SIENA,86,6.52,1.1
BIELLA,89,TREVISO,83,1.65,2.2
MONTEGRANARO,103,VIRTUSROMA,97,2.17,1.67
TERAMO,98,AVELLINO,78,1.63,2.26
SIENA,87,VARESE,74,1.01,13.83
PESARO,101,CREMONA,94,1.39,2.97
FERRARA,73,VIRTUSBOLOGNA,90,2.12,1.7
CASERTA,82,CANTU,67,1.31,3.36
CANTU,72,VIRTUSBOLOGNA,63,1.83,1.95
TREVISO,70,CASERTA,72,1.51,2.51
VIRTUSROMA,61,TERAMO,80,1.43,2.79
PESARO,75,FERRARA,70,1.33,3.21
MONTEGRANARO,88,BIELLA,82,1.65,2.2
CREMONA,72,SIENA,92,9.99,1.05
AVELLINO,66,MILANO,73,1.79,1.99
AVELLINO,73,CASERTA,66,1.71,2.11
VARESE,67,VIRTUSROMA,84,1.92,1.85
VIRTUSBOLOGNA,78,TREVISO,80,1.48,2.63
SIENA,97,MONTEGRANARO,66,1.01,14.33
MILANO,80,CREMONA,72,1.12,6.1
FERRARA,72,CANTU,84,1.88,1.89
BIELLA,73,PESARO,76,1.27,3.68
TREVISO,80,SIENA,92,6.63,1.11
CANTU,85,AVELLINO,61,1.63,2.26
CREMONA,69,VIRTUSBOLOGNA,74,2.01,1.78
PESARO,82,TERAMO,78,1.63,2.26
MONTEGRANARO,92,FERRARA,88,1.31,3.43
CASERTA,76,VARESE,53,1.19,4.7
VIRTUSROMA,77,MILANO,69,1.62,2.27
VARESE,81,CANTU,66,1.77,2.02
FERRARA,102,TREVISO,95,2.54,1.51
SIENA,100,CASERTA,75,1.02,12.21
VIRTUSBOLOGNA,82,PESARO,80,1.32,3.33
TERAMO,85,CREMONA,74,1.21,4.42
MILANO,77,BIELLA,74,1.25,3.86
AVELLINO,80,MONTEGRANARO,69,1.37,3.05
CREMONA,78,VARESE,71,1.5,2.55
MONTEGRANARO,77,MILANO,72,2.1,1.7
VIRTUSBOLOGNA,81,VIRTUSROMA,61,1.61,2.27
CASERTA,95,FERRARA,72,1.11,6.41
CANTU,56,SIENA,87,9.98,1.05
BIELLA,83,AVELLINO,79,1.53,2.44
TREVISO,74,TERAMO,68,1.33,3.2
MILANO,80,TREVISO,73,1.46,2.62
VIRTUSROMA,83,CASERTA,64,1.58,2.34
VARESE,89,PESARO,86,1.58,2.33
TERAMO,61,MONTEGRANARO,63,1.34,3.21
SIENA,100,VIRTUSBOLOGNA,70,1.02,13.17
FERRARA,89,BIELLA,78,1.85,1.91
AVELLINO,71,CREMONA,63,1.23,4.1
BIELLA,67,CASERTA,84,1.6,2.29
TREVISO,96,CANTU,92,1.37,3.01
MILANO,74,VARESE,70,1.11,6.19
TERAMO,71,FERRARA,69,1.26,3.71
PESARO,94,AVELLINO,86,1.49,2.54
MONTEGRANARO,80,VIRTUSBOLOGNA,78,1.71,2.09
CREMONA,75,VIRTUSROMA,79,2.37,1.56
VARESE,83,TERAMO,80,1.54,2.44
VIRTUSROMA,100,TREVISO,76,1.34,3.2
VIRTUSBOLOGNA,79,BIELLA,66,1.31,3.38
SIENA,90,PESARO,76,1.01,13.76
FERRARA,56,MILANO,66,2.45,1.53
CASERTA,65,MONTEGRANARO,75,1.2,4.38
CANTU,89,CREMONA,68,1.26,3.75
CREMONA,82,FERRARA,83,1.5,2.54
AVELLINO,74,VIRTUSROMA,56,1.78,1.98
TERAMO,75,SIENA,79,9.27,1.05
PESARO,84,TREVISO,94,1.51,2.5
MONTEGRANARO,77,CANTU,71,1.43,2.76
MILANO,85,CASERTA,94,1.33,3.15
BIELLA,88,VARESE,96,1.37,3.03
TREVISO,73,AVELLINO,64,1.36,3.07
CANTU,81,PESARO,93,1.36,3.08
VIRTUSBOLOGNA,77,TERAMO,67,1.22,4.24
VARESE,74,MONTEGRANARO,88,1.5,2.55
SIENA,80,MILANO,65,1.05,10.68
VIRTUSROMA,84,FERRARA,73,1.11,6.52
CREMONA,75,BIELLA,68,1.55,2.43
MONTEGRANARO,79,TREVISO,69,1.48,2.63
MILANO,73,VIRTUSBOLOGNA,71,1.5,2.57
AVELLINO,76,VARESE,67,1.26,3.79
TERAMO,72,CANTU,73,1.43,2.76
PESARO,81,CASERTA,89,1.72,2.08
FERRARA,63,SIENA,71,12.44,1.02
BIELLA,85,VIRTUSROMA,80,2.01,1.76
CASERTA,59,TERAMO,67,1.17,4.63
CANTU,64,MILANO,59,1.83,1.92
VIRTUSBOLOGNA,80,VARESE,67,1.2,4.36
TREVISO,70,CREMONA,72,1.25,3.86
SIENA,97,BIELLA,65,1.02,12.63
VIRTUSROMA,70,PESARO,61,1.21,4.24
FERRARA,78,AVELLINO,63,1.75,2.02
CREMONA,85,CASERTA,87,1.93,1.83
VARESE,90,TREVISO,82,1.7,2.12
VIRTUSROMA,93,SIENA,85,6.97,1.1
PESARO,89,MONTEGRANARO,93,1.62,2.25
MILANO,78,TERAMO,56,1.24,3.98
BIELLA,75,CANTU,86,1.54,2.43
AVELLINO,79,VIRTUSBOLOGNA,82,1.67,2.16
SIENA,91,AVELLINO,74,1.02,12.49
CANTU,79,VIRTUSROMA,61,1.89,1.87
TERAMO,78,BIELLA,71,1.39,2.9
MONTEGRANARO,91,CREMONA,72,1.21,4.32
FERRARA,77,VARESE,60,1.49,2.54
CASERTA,67,VIRTUSBOLOGNA,74,1.5,2.5
PESARO,83,MILANO,77,2.15,1.67
VIRTUSBOLOGNA,68,FERRARA,63,1.16,5.02
VIRTUSROMA,75,MONTEGRANARO,72,1.4,2.9
VARESE,72,SIENA,96,9.65,1.05
TREVISO,72,BIELLA,70,1.27,3.68
CREMONA,98,PESARO,94,1.57,2.37
CANTU,81,CASERTA,72,1.59,2.31
AVELLINO,102,TERAMO,90,1.36,3.09
FERRARA,73,PESARO,85,1.54,2.42
TERAMO,79,VIRTUSROMA,89,1.87,1.89
BIELLA,76,MONTEGRANARO,73,1.79,1.99
VIRTUSBOLOGNA,76,CANTU,80,1.31,3.37
SIENA,83,CREMONA,70,1.01,13.42
MILANO,74,AVELLINO,63,1.27,3.64
CASERTA,90,TREVISO,66,1.45,2.7
TREVISO,50,VIRTUSBOLOGNA,61,1.65,2.21
VIRTUSROMA,64,VARESE,71,1.17,4.95
CREMONA,78,MILANO,81,2.19,1.65
PESARO,79,BIELLA,61,1.4,2.89
MONTEGRANARO,86,SIENA,92,5.94,1.12
CASERTA,81,AVELLINO,79,1.32,3.36
CANTU,64,FERRARA,76,1.23,4.08
PESARO,90,VIRTUSBOLOGNA,73,1.66,2.14
AVELLINO,76,CANTU,85,1.54,2.41
MILANO,64,VIRTUSROMA,66,1.48,2.59
SIENA,96,TREVISO,99,1.01,12.97
VIRTUSBOLOGNA,65,CREMONA,68,1.23,3.98
VARESE,85,CASERTA,88,1.92,1.83
TERAMO,69,PESARO,61,1.57,2.36
FERRARA,77,MONTEGRANARO,75,1.78,1.98
CANTU,83,VARESE,70,1.32,3.29
CASERTA,57,SIENA,98,4.51,1.19
TREVISO,67,FERRARA,73,1.32,3.29
MONTEGRANARO,81,AVELLINO,89,1.35,3.06
CREMONA,91,TERAMO,80,1.51,2.52
