PAUORTHEZ,72,ORLEANS,60,1.9,1.87
NANTERRE,89,CHALONSAONE,66,1.39,2.97
LEMANS,61,ROUEN,63,1.13,5.81
JLBOURG,73,LEHAVRE,81,1.53,2.46
CHOLET,81,DIJON,73,1.51,2.52
CHALONSREIMS,84,PARISLEVALLOIS,85,2.44,1.54
LIMOGES,75,NANCY,56,1.34,3.21
BOULOGNESURMER,64,GRAVELINESDUNKERQUE,79,2.27,1.65
STRASBOURG,68,LYONVILLEURBANNE,58,1.5,2.56
ORLEANS,60,STRASBOURG,82,2.1,1.71
NANCY,94,JLBOURG,68,1.08,7.65
LYONVILLEURBANNE,67,CHOLET,56,1.27,3.72
GRAVELINESDUNKERQUE,78,LIMOGES,81,1.83,1.95
DIJON,80,LEMANS,79,1.48,2.61
CHALONSAONE,89,CHALONSREIMS,84,1.3,3.46
NANTERRE,60,PARISLEVALLOIS,71,1.44,2.74
ROUEN,88,PAUORTHEZ,69,1.8,1.98
JLBOURG,99,CHALONSAONE,88,2.6,1.48
PARISLEVALLOIS,99,GRAVELINESDUNKERQUE,107,1.41,2.87
PAUORTHEZ,58,STRASBOURG,86,2.32,1.6
LIMOGES,92,ROUEN,62,1.11,6.3
DIJON,86,LYONVILLEURBANNE,71,1.82,1.95
CHALONSREIMS,69,NANCY,76,2.08,1.73
BOULOGNESURMER,86,ORLEANS,92,1.77,2.03
LEMANS,70,LEHAVRE,56,1.26,3.76
CHOLET,77,NANTERRE,88,1.8,1.99
PARISLEVALLOIS,70,PAUORTHEZ,71,1.17,4.83
NANCY,70,NANTERRE,79,1.58,2.36
STRASBOURG,63,DIJON,56,1.19,4.58
ROUEN,68,JLBOURG,81,1.38,2.98
LYONVILLEURBANNE,56,CHALONSAONE,64,1.28,3.63
CHOLET,74,GRAVELINESDUNKERQUE,73,1.72,2.09
BOULOGNESURMER,80,CHALONSREIMS,84,1.67,2.16
LEHAVRE,85,LIMOGES,79,2.78,1.43
ORLEANS,81,LEMANS,86,1.63,2.26
PAUORTHEZ,83,CHALONSREIMS,91,1.5,2.55
LYONVILLEURBANNE,86,JLBOURG,64,1.1,6.64
NANTERRE,84,BOULOGNESURMER,70,1.07,7.72
LEHAVRE,59,STRASBOURG,72,2.84,1.41
GRAVELINESDUNKERQUE,92,ROUEN,49,1.16,4.98
DIJON,77,PARISLEVALLOIS,58,1.53,2.46
CHALONSAONE,81,NANCY,64,1.46,2.67
LIMOGES,102,ORLEANS,66,1.09,7.02
LEMANS,61,CHOLET,82,1.35,3.14
PARISLEVALLOIS,64,LYONVILLEURBANNE,60,1.68,2.15
ROUEN,60,NANTERRE,69,2.79,1.42
PAUORTHEZ,80,DIJON,77,1.99,1.79
ORLEANS,73,LEHAVRE,71,1.48,2.6
NANCY,98,CHOLET,94,1.4,2.91
CHALONSREIMS,74,LEMANS,83,1.68,2.15
BOULOGNESURMER,66,CHALONSAONE,61,2.34,1.58
STRASBOURG,56,LIMOGES,65,1.55,2.41
LEHAVRE,116,BOULOGNESURMER,77,1.42,2.82
JLBOURG,71,GRAVELINESDUNKERQUE,78,2.6,1.48
PARISLEVALLOIS,84,CHALONSAONE,94,1.48,2.6
ORLEANS,76,JLBOURG,74,1.41,2.84
LYONVILLEURBANNE,74,ROUEN,79,1.07,7.79
LEMANS,76,STRASBOURG,83,2.23,1.64
LEHAVRE,72,NANCY,78,1.81,1.95
CHOLET,115,BOULOGNESURMER,90,1.1,6.73
NANTERRE,72,LIMOGES,75,1.68,2.16
DIJON,78,CHALONSREIMS,57,1.26,3.7
GRAVELINESDUNKERQUE,95,PAUORTHEZ,86,1.24,3.95
NANCY,71,LEMANS,74,1.48,2.61
STRASBOURG,77,CHOLET,63,1.2,4.44
NANTERRE,82,PAUORTHEZ,46,1.15,5.22
JLBOURG,76,PARISLEVALLOIS,84,2.38,1.56
BOULOGNESURMER,90,LYONVILLEURBANNE,99,2.66,1.46
LIMOGES,78,DIJON,67,1.26,3.73
CHALONSREIMS,69,ORLEANS,49,1.52,2.5
CHALONSAONE,52,GRAVELINESDUNKERQUE,57,1.57,2.38
PARISLEVALLOIS,68,STRASBOURG,83,2.01,1.78
PAUORTHEZ,67,LYONVILLEURBANNE,78,2.17,1.68
DIJON,72,LEHAVRE,67,1.22,4.15
NANCY,73,ORLEANS,64,1.23,4.03
LEMANS,68,BOULOGNESURMER,61,1.07,8.16
CHALONSREIMS,70,ROUEN,76,1.31,3.39
LIMOGES,79,JLBOURG,70,1.06,9.07
CHOLET,79,CHALONSAONE,81,1.47,2.61
GRAVELINESDUNKERQUE,92,NANTERRE,84,1.61,2.28
ROUEN,64,PARISLEVALLOIS,58,2.07,1.73
ORLEANS,88,GRAVELINESDUNKERQUE,73,2.55,1.5
NANTERRE,73,LEMANS,61,1.31,3.39
LYONVILLEURBANNE,89,CHALONSREIMS,75,1.21,4.34
LEHAVRE,76,CHOLET,81,1.51,2.51
JLBOURG,96,DIJON,101,2.46,1.53
CHALONSAONE,84,PAUORTHEZ,72,1.15,5.23
