ATENAS,90,REGATAS,95,2.03,1.73
QUIMSA,99,LAUNION,97,1.35,3.12
PENAROL,91,QUILMES,86,1.1,6.54
LANUS,64,OBRASSANITARIAS,68,1.52,2.46
GIMNASIA,70,BOCAJUNIORS,67,1.84,1.91
ESTUDIANTES,64,OLIMPICO,67,2.18,1.67
ARGENTINO,80,WEBERBAHIA,68,1.54,2.41
SIONISTA,78,LIBERTAD,59,1.73,2.05
ATENAS,77,LAUNION,69,1.4,2.79
QUIMSA,90,REGATAS,78,2.13,1.66
PENAROL,98,WEBERBAHIA,70,1.19,4.29
ESTUDIANTES,76,LIBERTAD,72,2.13,1.67
SIONISTA,80,OLIMPICO,65,1.5,2.51
LANUS,64,BOCAJUNIORS,81,1.77,1.99
GIMNASIA,78,OBRASSANITARIAS,80,1.43,2.71
ARGENTINO,86,QUILMES,80,1.32,3.21
OLIMPICO,75,QUIMSA,82,1.47,2.54
OBRASSANITARIAS,61,ARGENTINO,56,1.41,2.7
WEBERBAHIA,75,LANUS,73,1.72,2.01
REGATAS,80,SIONISTA,71,1.38,2.83
QUILMES,88,GIMNASIA,75,1.96,1.76
LIBERTAD,82,QUIMSA,65,1.69,2.08
OLIMPICO,65,ATENAS,74,1.53,2.35
LAUNION,79,ESTUDIANTES,89,1.49,2.49
BOCAJUNIORS,89,ARGENTINO,62,1.29,3.36
OBRASSANITARIAS,71,PENAROL,77,1.49,2.5
WEBERBAHIA,71,GIMNASIA,78,1.53,2.39
QUILMES,86,LANUS,69,1.58,2.29
LIBERTAD,90,ATENAS,74,1.5,2.49
REGATAS,73,ESTUDIANTES,59,1.22,3.94
LAUNION,65,SIONISTA,60,1.76,1.99
WEBERBAHIA,76,BOCAJUNIORS,92,2.73,1.4
REGATAS,67,LIBERTAD,58,1.19,4.26
QUILMES,78,OBRASSANITARIAS,68,1.69,2.05
ATENAS,71,ESTUDIANTES,64,1.5,2.44
QUIMSA,90,SIONISTA,67,1.39,2.77
LANUS,79,PENAROL,62,2.18,1.62
LAUNION,87,OLIMPICO,83,1.73,1.99
WEBERBAHIA,72,OBRASSANITARIAS,70,2.34,1.54
REGATAS,86,OLIMPICO,68,1.17,4.51
QUILMES,70,BOCAJUNIORS,68,2.58,1.45
GIMNASIA,88,PENAROL,81,1.88,1.83
ATENAS,75,SIONISTA,64,1.45,2.59
QUIMSA,91,ESTUDIANTES,89,1.3,3.29
LAUNION,80,LIBERTAD,79,1.79,1.93
BOCAJUNIORS,84,PENAROL,75,1.25,3.58
LANUS,81,ARGENTINO,87,1.72,2.03
SIONISTA,98,ATENAS,96,1.92,1.8
OBRASSANITARIAS,73,QUILMES,69,1.5,2.48
BOCAJUNIORS,79,WEBERBAHIA,70,1.09,6.29
PENAROL,76,LANUS,69,1.3,3.29
LIBERTAD,81,REGATAS,75,1.89,1.83
ARGENTINO,71,GIMNASIA,74,1.49,2.47
SIONISTA,70,QUIMSA,55,1.83,1.89
OLIMPICO,72,LAUNION,80,1.44,2.66
ESTUDIANTES,56,ATENAS,57,1.46,2.5
OBRASSANITARIAS,73,WEBERBAHIA,71,1.33,3.16
