LOSANGELESCLIPPERS,104,DENVERNUGGETS,106,1.68,2.2
CHARLOTTEHORNETS,100,WASHINGTONWIZARDS,88,1.84,1.98
ATLANTAHAWKS,92,MIAMIHEAT,79,2.57,1.52
NEWORLEANSPELICANS,85,ORLANDOMAGIC,80,1.63,2.31
LOSANGELESLAKERS,83,GOLDENSTATEWARRIORS,110,1.43,2.86
GOLDENSTATEWARRIORS,83,UTAHJAZZ,80,1.65,2.23
CLEVELANDCAVALIERS,80,MILWAUKEEBUCKS,97,2.4,1.57
NEWORLEANSPELICANS,97,CHARLOTTEHORNETS,82,1.46,2.71
CHICAGOBULLS,92,MEMPHISGRIZZLIES,88,1.65,2.22
DETROITPISTONS,101,TORONTORAPTORS,99,1.46,2.74
MINNESOTATIMBERWOLVES,84,INDIANAPACERS,70,1.71,2.16
HOUSTONROCKETS,107,OKLAHOMACITYTHUNDER,105,2.69,1.48
SANANTONIOSPURS,101,ATLANTAHAWKS,99,1.47,2.72
SACRAMENTOKINGS,102,PHOENIXSUNS,96,1.45,2.8
LOSANGELESLAKERS,75,PORTLANDTRAILBLAZERS,93,1.41,2.94
LOSANGELESCLIPPERS,80,MIAMIHEAT,94,2.5,1.53
WASHINGTONWIZARDS,101,NEWYORKKNICKS,108,2.11,1.72
ORLANDOMAGIC,95,PHILADELPHIA76ERS,102,2.05,1.76
CHARLOTTEHORNETS,87,NEWORLEANSPELICANS,90,2.17,1.69
TORONTORAPTORS,82,DETROITPISTONS,75,1.75,2.05
INDIANAPACERS,96,MINNESOTATIMBERWOLVES,91,1.75,2.06
HOUSTONROCKETS,95,NEWORLEANSPELICANS,75,1.54,2.44
CHICAGOBULLS,83,CLEVELANDCAVALIERS,86,1.26,3.74
SANANTONIOSPURS,91,DENVERNUGGETS,97,1.54,2.46
UTAHJAZZ,97,OKLAHOMACITYTHUNDER,81,1.65,2.2
PHOENIXSUNS,104,PORTLANDTRAILBLAZERS,93,1.5,2.55
PHILADELPHIA76ERS,105,BROOKLYNNETS,108,1.69,2.19
CLEVELANDCAVALIERS,95,WASHINGTONWIZARDS,99,1.46,2.74
BOSTONCELTICS,95,NEWYORKKNICKS,98,1.53,2.53
MINNESOTATIMBERWOLVES,82,CHICAGOBULLS,75,2.14,1.72
MILWAUKEEBUCKS,108,DETROITPISTONS,91,1.31,3.51
LOSANGELESLAKERS,86,UTAHJAZZ,99,1.49,2.66
MIAMIHEAT,89,LOSANGELESCLIPPERS,99,1.39,3.08
HOUSTONROCKETS,107,SANANTONIOSPURS,116,1.72,2.14
MEMPHISGRIZZLIES,110,ATLANTAHAWKS,102,1.57,2.45
PHILADELPHIA76ERS,107,BOSTONCELTICS,75,1.61,2.29
CLEVELANDCAVALIERS,114,ORLANDOMAGIC,111,1.52,2.5
BROOKLYNNETS,98,WASHINGTONWIZARDS,88,1.27,3.76
DALLASMAVERICKS,123,HOUSTONROCKETS,104,1.42,2.8
DENVERNUGGETS,104,GOLDENSTATEWARRIORS,98,1.43,2.75
SACRAMENTOKINGS,117,PORTLANDTRAILBLAZERS,100,1.48,2.58
INDIANAPACERS,102,ATLANTAHAWKS,98,1.61,2.31
DETROITPISTONS,112,ORLANDOMAGIC,86,1.56,2.44
BOSTONCELTICS,96,BROOKLYNNETS,97,1.48,2.67
OKLAHOMACITYTHUNDER,120,CHARLOTTEHORNETS,98,1.33,3.32
CHICAGOBULLS,100,MILWAUKEEBUCKS,94,1.54,2.49
LOSANGELESLAKERS,80,UTAHJAZZ,114,1.54,2.47
TORONTORAPTORS,104,WASHINGTONWIZARDS,101,1.37,3.1
PHILADELPHIA76ERS,113,CLEVELANDCAVALIERS,99,1.44,2.79
HOUSTONROCKETS,109,MEMPHISGRIZZLIES,102,1.58,2.38
DALLASMAVERICKS,94,PHOENIXSUNS,100,1.55,2.46
SACRAMENTOKINGS,88,GOLDENSTATEWARRIORS,98,1.41,2.88
PORTLANDTRAILBLAZERS,97,DENVERNUGGETS,80,1.62,2.3
LOSANGELESCLIPPERS,95,UTAHJAZZ,94,1.4,2.94
MIAMIHEAT,105,DETROITPISTONS,78,1.26,3.92
ATLANTAHAWKS,97,NEWORLEANSPELICANS,68,1.52,2.54
MILWAUKEEBUCKS,94,MEMPHISGRIZZLIES,97,1.56,2.44
BROOKLYNNETS,85,BOSTONCELTICS,115,1.6,2.33
TORONTORAPTORS,107,NEWYORKKNICKS,88,2.0,1.79
ORLANDOMAGIC,112,INDIANAPACERS,96,2.5,1.53
BROOKLYNNETS,96,PHILADELPHIA76ERS,106,1.55,2.45
OKLAHOMACITYTHUNDER,107,PHOENIXSUNS,97,1.41,2.91
CHICAGOBULLS,92,MINNESOTATIMBERWOLVES,81,1.34,3.24
PORTLANDTRAILBLAZERS,97,GOLDENSTATEWARRIORS,101,1.41,2.91
LOSANGELESLAKERS,98,SACRAMENTOKINGS,103,1.4,2.95
MIAMIHEAT,104,SANANTONIOSPURS,101,1.68,2.2
INDIANAPACERS,83,MEMPHISGRIZZLIES,80,1.62,2.32
ATLANTAHAWKS,110,DALLASMAVERICKS,94,1.5,2.6
DETROITPISTONS,85,CHARLOTTEHORNETS,80,1.57,2.38
BOSTONCELTICS,109,NEWYORKKNICKS,98,1.58,2.41
MILWAUKEEBUCKS,94,WASHINGTONWIZARDS,102,1.41,2.95
UTAHJAZZ,99,LOSANGELESCLIPPERS,91,1.53,2.52
ORLANDOMAGIC,104,SANANTONIOSPURS,100,2.58,1.51
BOSTONCELTICS,79,PHILADELPHIA76ERS,88,1.53,2.47
OKLAHOMACITYTHUNDER,108,DENVERNUGGETS,101,1.5,2.56
LOSANGELESLAKERS,92,SACRAMENTOKINGS,99,1.43,2.77
TORONTORAPTORS,104,MILWAUKEEBUCKS,95,1.67,2.18
PHILADELPHIA76ERS,98,NEWYORKKNICKS,90,1.76,2.05
