SEVILLA,87,CBCANARIAS,96,1.56,2.43
OBRADOIROCAB,88,LABRUIXADOR,64,1.32,3.38
BARCELONA,87,LABORALKUTXA,65,1.09,7.29
BILBAO,73,FUENLABRADA,54,1.27,3.72
MURCIA,85,VALENCIA,76,3.57,1.29
REALMADRID,70,GRANCANARIA,57,1.04,11.75
UNICAJA,83,RIVERANDORRA,69,1.12,6.39
ZARAGOZA,74,JOVENTUTBADALONA,79,1.28,3.65
ESTUDIANTES,91,GIPUZKOABASKET,74,1.37,3.09
VALENCIA,96,SEVILLA,73,1.07,8.76
FUENLABRADA,66,MURCIA,71,1.92,1.87
RIVERANDORRA,75,BILBAO,76,2.03,1.78
LABORALKUTXA,79,UNICAJA,88,2.01,1.78
JOVENTUTBADALONA,65,ESTUDIANTES,60,1.43,2.81
GRANCANARIA,72,OBRADOIROCAB,57,1.31,3.45
CBCANARIAS,66,ZARAGOZA,67,1.78,2.03
GIPUZKOABASKET,76,REALMADRID,90,11.1,1.04
LABRUIXADOR,69,BARCELONA,88,12.31,1.03
RIVERANDORRA,87,LABORALKUTXA,85,2.86,1.42
ZARAGOZA,69,VALENCIA,77,2.96,1.4
OBRADOIROCAB,85,GIPUZKOABASKET,69,1.47,2.69
SEVILLA,68,FUENLABRADA,71,1.19,4.64
ESTUDIANTES,66,CBCANARIAS,79,1.68,2.19
UNICAJA,81,LABRUIXADOR,65,1.03,12.93
BARCELONA,80,GRANCANARIA,61,1.07,8.65
BILBAO,82,MURCIA,74,1.5,2.6
REALMADRID,90,JOVENTUTBADALONA,88,1.04,11.37
GIPUZKOABASKET,43,BARCELONA,57,8.77,1.06
FUENLABRADA,67,ZARAGOZA,69,2.5,1.52
MURCIA,98,SEVILLA,68,1.28,3.68
JOVENTUTBADALONA,72,OBRADOIROCAB,78,1.42,2.86
GRANCANARIA,67,UNICAJA,74,1.96,1.84
VALENCIA,84,ESTUDIANTES,67,1.08,7.84
LABRUIXADOR,88,RIVERANDORRA,80,2.75,1.44
CBCANARIAS,82,REALMADRID,93,6.2,1.12
LABORALKUTXA,86,BILBAO,74,1.34,3.21
RIVERANDORRA,91,GRANCANARIA,86,2.41,1.55
BILBAO,89,SEVILLA,61,1.14,5.73
ZARAGOZA,82,MURCIA,63,1.33,3.25
UNICAJA,74,GIPUZKOABASKET,59,1.04,10.71
BARCELONA,82,JOVENTUTBADALONA,83,1.05,9.73
REALMADRID,90,VALENCIA,71,1.17,4.75
OBRADOIROCAB,63,CBCANARIAS,82,1.72,2.08
LABORALKUTXA,87,LABRUIXADOR,67,1.05,9.15
ESTUDIANTES,86,FUENLABRADA,79,1.34,3.24
GIPUZKOABASKET,67,RIVERANDORRA,64,1.99,1.81
LABRUIXADOR,76,BILBAO,77,3.15,1.34
SEVILLA,77,ZARAGOZA,73,2.99,1.39
MURCIA,79,ESTUDIANTES,65,1.4,2.92
FUENLABRADA,94,REALMADRID,96,12.56,1.03
GRANCANARIA,93,LABORALKUTXA,77,1.62,2.29
CBCANARIAS,66,BARCELONA,80,5.51,1.14
JOVENTUTBADALONA,82,UNICAJA,74,2.27,1.62
VALENCIA,81,OBRADOIROCAB,64,1.05,8.76
OBRADOIROCAB,75,FUENLABRADA,63,1.42,2.81
RIVERANDORRA,84,JOVENTUTBADALONA,81,1.9,1.87
LABORALKUTXA,79,GIPUZKOABASKET,62,1.11,6.76
BILBAO,71,ZARAGOZA,82,1.5,2.58
REALMADRID,90,MURCIA,65,1.02,12.9
LABRUIXADOR,73,GRANCANARIA,81,3.17,1.34
BARCELONA,76,VALENCIA,57,1.15,5.13
UNICAJA,84,CBCANARIAS,68,1.09,7.1
ESTUDIANTES,65,SEVILLA,82,1.4,2.91
JOVENTUTBADALONA,83,LABORALKUTXA,82,1.62,2.27
ZARAGOZA,82,ESTUDIANTES,72,1.21,4.43
SEVILLA,72,REALMADRID,81,8.94,1.05
MURCIA,68,OBRADOIROCAB,64,1.34,3.21
FUENLABRADA,64,BARCELONA,79,9.11,1.05
GRANCANARIA,60,BILBAO,70,1.28,3.68
CBCANARIAS,83,RIVERANDORRA,56,1.33,3.34
GIPUZKOABASKET,82,LABRUIXADOR,75,1.33,3.29
VALENCIA,64,UNICAJA,75,1.54,2.44
OBRADOIROCAB,88,SEVILLA,77,1.4,2.95
LABRUIXADOR,79,JOVENTUTBADALONA,84,2.81,1.42
BILBAO,64,ESTUDIANTES,63,1.22,4.18
LABORALKUTXA,84,CBCANARIAS,74,1.32,3.39
BARCELONA,90,MURCIA,70,1.03,12.46
GRANCANARIA,71,GIPUZKOABASKET,70,1.16,5.24
UNICAJA,72,FUENLABRADA,63,1.05,9.55
REALMADRID,89,ZARAGOZA,71,1.06,9.35
RIVERANDORRA,64,VALENCIA,65,2.99,1.39
ZARAGOZA,82,OBRADOIROCAB,74,1.3,3.49
JOVENTUTBADALONA,81,GRANCANARIA,79,1.51,2.54
GIPUZKOABASKET,80,BILBAO,67,2.33,1.59
VALENCIA,85,LABORALKUTXA,70,1.58,2.36
SEVILLA,85,BARCELONA,74,9.71,1.05
CBCANARIAS,66,LABRUIXADOR,62,1.13,5.75
ESTUDIANTES,89,REALMADRID,84,8.96,1.06
FUENLABRADA,88,RIVERANDORRA,65,1.49,2.6
MURCIA,86,UNICAJA,96,2.79,1.43
GIPUZKOABASKET,63,JOVENTUTBADALONA,66,1.86,1.94
OBRADOIROCAB,60,ESTUDIANTES,59,1.42,2.85
RIVERANDORRA,68,MURCIA,74,1.69,2.15
LABORALKUTXA,77,FUENLABRADA,71,1.08,7.8
BARCELONA,90,ZARAGOZA,67,1.06,8.69
