MERSINBUYUKSEHIR,73,PINARKARSIYAKA,85,3.8,1.25
KOLEJLILER,81,TOFAS,72,1.61,2.26
ANTALYABSB,57,GALATASARAY,93,8.28,1.07
ESKISEHIR,75,GAZIANTEP,56,1.66,2.18
ERDEMIRSPOR,78,FENERBAHCE,83,9.47,1.04
ALIAGAPETKIM,73,HACETTEPE,70,1.41,2.8
BESIKTAS,61,TURKTELEKOM,60,1.06,7.99
ANADOLUEFES,79,BANVITSPOR,69,1.32,3.28
TOFAS,71,MERSINBUYUKSEHIR,68,1.41,2.8
GAZIANTEP,75,ERDEMIRSPOR,78,2.41,1.54
GALATASARAY,79,ALIAGAPETKIM,67,1.04,10.01
TURKTELEKOM,76,ANTALYABSB,75,1.32,3.28
PINARKARSIYAKA,86,BESIKTAS,79,2.15,1.67
BANVITSPOR,62,ESKISEHIR,51,1.08,7.74
FENERBAHCE,79,KOLEJLILER,77,1.06,8.53
HACETTEPE,54,ANADOLUEFES,87,8.92,1.06
KOLEJLILER,91,GAZIANTEP,73,1.21,4.27
ESKISEHIR,60,HACETTEPE,81,1.39,2.95
ERDEMIRSPOR,75,BANVITSPOR,82,3.69,1.27
PINARKARSIYAKA,79,TURKTELEKOM,66,1.17,4.85
FENERBAHCE,74,MERSINBUYUKSEHIR,50,1.05,9.21
BESIKTAS,72,TOFAS,55,1.21,4.42
ALIAGAPETKIM,74,ANTALYABSB,92,1.45,2.69
ANADOLUEFES,73,GALATASARAY,83,1.5,2.52
BANVITSPOR,112,KOLEJLILER,76,1.16,4.89
GAZIANTEP,79,MERSINBUYUKSEHIR,74,1.65,2.18
GALATASARAY,81,ESKISEHIR,62,1.04,10.07
TOFAS,95,PINARKARSIYAKA,94,2.13,1.69
ANTALYABSB,65,ANADOLUEFES,74,7.81,1.08
HACETTEPE,75,ERDEMIRSPOR,70,2.05,1.73
TURKTELEKOM,66,ALIAGAPETKIM,77,1.53,2.47
FENERBAHCE,83,BESIKTAS,74,1.28,3.62
ERDEMIRSPOR,62,GALATASARAY,85,7.28,1.09
