UTAHJAZZ,103,DENVERNUGGETS,87,1.69,2.17
INDIANAPACERS,95,CHICAGOBULLS,104,1.75,2.07
NEWYORKKNICKS,115,BROOKLYNNETS,107,1.5,2.6
MINNESOTATIMBERWOLVES,117,MILWAUKEEBUCKS,103,1.65,2.29
GOLDENSTATEWARRIORS,108,LOSANGELESCLIPPERS,101,1.51,2.6
DETROITPISTONS,87,MIAMIHEAT,83,1.58,2.39
DALLASMAVERICKS,105,ORLANDOMAGIC,110,1.68,2.19
CHICAGOBULLS,102,UTAHJAZZ,101,2.43,1.54
WASHINGTONWIZARDS,101,MEMPHISGRIZZLIES,92,1.48,2.64
CLEVELANDCAVALIERS,92,CHARLOTTEHORNETS,87,1.21,4.39
PHILADELPHIA76ERS,107,TORONTORAPTORS,98,1.71,2.11
SANANTONIOSPURS,85,HOUSTONROCKETS,99,1.39,2.96
PORTLANDTRAILBLAZERS,98,SACRAMENTOKINGS,86,1.29,3.49
TORONTORAPTORS,79,PHILADELPHIA76ERS,84,1.86,1.91
ORLANDOMAGIC,90,MIAMIHEAT,86,1.29,3.54
ATLANTAHAWKS,108,NEWORLEANSPELICANS,102,1.6,2.3
DETROITPISTONS,113,MILWAUKEEBUCKS,104,1.38,2.99
MEMPHISGRIZZLIES,99,OKLAHOMACITYTHUNDER,91,1.57,2.37
HOUSTONROCKETS,96,BOSTONCELTICS,90,2.53,1.51
SACRAMENTOKINGS,86,PORTLANDTRAILBLAZERS,89,2.36,1.57
LOSANGELESLAKERS,118,GOLDENSTATEWARRIORS,101,1.27,3.74
INDIANAPACERS,126,DENVERNUGGETS,104,3.0,1.4
CHARLOTTEHORNETS,108,NEWORLEANSPELICANS,101,1.63,2.26
WASHINGTONWIZARDS,115,DALLASMAVERICKS,123,1.8,1.99
PHILADELPHIA76ERS,93,BROOKLYNNETS,92,1.38,3.02
ORLANDOMAGIC,113,HOUSTONROCKETS,104,1.31,3.46
BOSTONCELTICS,96,NEWYORKKNICKS,82,1.29,3.58
MINNESOTATIMBERWOLVES,97,TORONTORAPTORS,112,1.59,2.32
LOSANGELESLAKERS,91,GOLDENSTATEWARRIORS,110,1.2,4.53
LOSANGELESCLIPPERS,97,PORTLANDTRAILBLAZERS,85,2.23,1.64
NEWORLEANSPELICANS,88,OKLAHOMACITYTHUNDER,79,1.38,3.08
CHARLOTTEHORNETS,96,CLEVELANDCAVALIERS,102,2.3,1.6
MILWAUKEEBUCKS,98,CHICAGOBULLS,86,1.73,2.07
PHOENIXSUNS,101,GOLDENSTATEWARRIORS,104,1.43,2.76
DENVERNUGGETS,128,INDIANAPACERS,112,1.43,2.8
BOSTONCELTICS,100,BROOKLYNNETS,93,1.24,4.1
TORONTORAPTORS,100,WASHINGTONWIZARDS,93,1.57,2.43
MIAMIHEAT,93,SANANTONIOSPURS,95,1.82,1.95
DETROITPISTONS,100,ATLANTAHAWKS,91,1.59,2.32
DALLASMAVERICKS,114,MEMPHISGRIZZLIES,107,1.28,3.68
ATLANTAHAWKS,107,CHARLOTTEHORNETS,90,1.38,2.99
OKLAHOMACITYTHUNDER,110,PHOENIXSUNS,105,2.28,1.61
MEMPHISGRIZZLIES,83,ORLANDOMAGIC,102,2.45,1.54
HOUSTONROCKETS,92,MILWAUKEEBUCKS,96,1.39,2.96
LOSANGELESCLIPPERS,124,GOLDENSTATEWARRIORS,117,1.59,2.33
DETROITPISTONS,98,WASHINGTONWIZARDS,101,1.47,2.7
BROOKLYNNETS,88,BOSTONCELTICS,91,2.51,1.51
NEWYORKKNICKS,85,PHILADELPHIA76ERS,93,1.7,2.13
NEWORLEANSPELICANS,86,ORLANDOMAGIC,121,2.28,1.64
CHICAGOBULLS,87,MILWAUKEEBUCKS,86,1.38,3.02
CLEVELANDCAVALIERS,104,WASHINGTONWIZARDS,109,1.3,3.48
BOSTONCELTICS,106,TORONTORAPTORS,90,1.34,3.31
OKLAHOMACITYTHUNDER,96,MIAMIHEAT,91,1.75,2.05
MINNESOTATIMBERWOLVES,94,CHICAGOBULLS,99,1.63,2.23
MEMPHISGRIZZLIES,96,ATLANTAHAWKS,111,1.99,1.79
SANANTONIOSPURS,90,LOSANGELESCLIPPERS,93,1.36,3.08
PORTLANDTRAILBLAZERS,104,PHOENIXSUNS,110,1.39,2.93
TORONTORAPTORS,112,HOUSTONROCKETS,124,1.57,2.37
MIAMIHEAT,97,NEWORLEANSPELICANS,81,2.13,1.69
DALLASMAVERICKS,113,DETROITPISTONS,88,1.41,2.87
UTAHJAZZ,99,PORTLANDTRAILBLAZERS,96,1.46,2.68
LOSANGELESLAKERS,98,SACRAMENTOKINGS,92,1.2,4.47
INDIANAPACERS,119,HOUSTONROCKETS,104,1.62,2.28
NEWYORKKNICKS,93,BROOKLYNNETS,89,1.49,2.58
CHICAGOBULLS,94,MINNESOTATIMBERWOLVES,90,1.45,2.74
SANANTONIOSPURS,105,CLEVELANDCAVALIERS,98,1.53,2.39
PHOENIXSUNS,115,PHILADELPHIA76ERS,113,1.49,2.54
