BAYREUTH,80,CRAILSHEIM,71,1.24,3.97
ALBABERLIN,110,GOTTINGEN,74,1.03,12.75
LUDWIGSBURG,88,BONN,81,2.11,1.72
BAYERN,86,MITTELDEUTSCHER,63,1.02,13.11
ARTLAND,97,TBINGEN,64,1.15,5.38
BROSEBASKETS,83,BREMERHAVEN,82,1.06,8.96
ULM,76,OLDENBURG,83,1.79,2.01
TRIER,79,BRAUNSCHWEIG,65,1.83,1.96
FRANKFURT,104,PHOENIXHAGEN,105,1.53,2.48
TBINGEN,77,BONN,83,3.22,1.34
BAYREUTH,58,ALBABERLIN,68,3.41,1.31
PHOENIXHAGEN,84,BREMERHAVEN,85,1.48,2.62
CRAILSHEIM,62,OLDENBURG,85,5.55,1.14
BRAUNSCHWEIG,77,BROSEBASKETS,66,4.01,1.24
MITTELDEUTSCHER,77,TRIER,74,1.4,2.89
LUDWIGSBURG,78,BAYERN,93,5.2,1.16
FRANKFURT,70,ULM,77,1.88,1.89
GOTTINGEN,70,ARTLAND,83,4.97,1.17
ULM,81,BRAUNSCHWEIG,70,1.22,4.21
MITTELDEUTSCHER,90,TBINGEN,79,1.42,2.84
BROSEBASKETS,97,PHOENIXHAGEN,75,1.09,7.3
TRIER,69,ARTLAND,77,3.25,1.33
BREMERHAVEN,70,LUDWIGSBURG,64,1.7,2.13
BAYERN,80,FRANKFURT,73,1.03,11.26
OLDENBURG,73,BAYREUTH,67,1.06,8.79
CRAILSHEIM,80,GOTTINGEN,84,1.68,2.17
BONN,74,ALBABERLIN,83,2.61,1.48
BRAUNSCHWEIG,83,MITTELDEUTSCHER,97,1.47,2.64
PHOENIXHAGEN,74,BAYERN,97,5.68,1.14
LUDWIGSBURG,91,CRAILSHEIM,80,1.14,5.69
GOTTINGEN,73,TRIER,87,1.69,2.15
ARTLAND,92,OLDENBURG,85,1.66,2.21
TBINGEN,81,BROSEBASKETS,92,4.62,1.19
FRANKFURT,84,BONN,71,1.82,1.97
ALBABERLIN,88,ULM,68,1.14,5.75
MITTELDEUTSCHER,80,PHOENIXHAGEN,79,1.42,2.82
ULM,99,LUDWIGSBURG,85,1.26,3.76
TRIER,61,BROSEBASKETS,74,3.72,1.27
OLDENBURG,98,TBINGEN,89,1.04,10.48
CRAILSHEIM,65,ALBABERLIN,93,10.93,1.04
BREMERHAVEN,71,FRANKFURT,62,1.5,2.56
BRAUNSCHWEIG,88,BAYREUTH,80,1.53,2.48
BONN,99,ARTLAND,77,2.15,1.69
BAYERN,81,GOTTINGEN,95,1.01,18.06
BAYREUTH,64,BREMERHAVEN,56,1.69,2.16
TBINGEN,93,BRAUNSCHWEIG,76,1.65,2.22
GOTTINGEN,71,BONN,87,2.37,1.58
CRAILSHEIM,100,TRIER,84,2.1,1.72
