PAUORTHEZ,88,HYERESTOULON,67,1.11,5.9
NANTES,72,EVREUX,77,1.68,2.07
LILLE,84,PROVENCE,71,1.4,2.75
LEPORTEL,72,ANTIBES,109,2.21,1.6
DENAINVOLTAIRE,70,CHALONSREIMS,86,4.94,1.14
CHARLEVILLEMEZIERES,98,BORDEAUX,94,2.05,1.69
AIXMAURIENNE,90,ROUEN,84,1.36,2.92
SAINTVALLIER,77,SAINTQUENTIN,84,1.26,3.48
JLBOURG,97,BOULOGNESURMER,61,1.36,2.94
SAINTQUENTIN,86,NANTES,92,1.4,2.82
ROUEN,104,DENAINVOLTAIRE,81,1.08,6.83
PROVENCE,77,LEPORTEL,79,1.39,2.87
PAUORTHEZ,84,AIXMAURIENNE,72,1.06,8.06
HYERESTOULON,66,CHARLEVILLEMEZIERES,80,1.27,3.51
EVREUX,70,CHALONSREIMS,56,2.26,1.61
BORDEAUX,60,JLBOURG,76,1.67,2.12
ANTIBES,82,LILLE,61,1.11,6.0
BOULOGNESURMER,94,SAINTVALLIER,87,1.29,3.27
LEPORTEL,77,BORDEAUX,69,1.26,3.5
JLBOURG,78,PAUORTHEZ,90,1.46,2.54
DENAINVOLTAIRE,75,BOULOGNESURMER,82,3.17,1.31
CHARLEVILLEMEZIERES,76,AIXMAURIENNE,92,1.81,1.89
CHALONSREIMS,82,ANTIBES,86,1.88,1.82
NANTES,81,PROVENCE,88,1.72,2.01
LILLE,74,HYERESTOULON,71,1.18,4.3
EVREUX,69,SAINTQUENTIN,71,1.19,4.14
SAINTVALLIER,94,ROUEN,91,1.62,2.16
SAINTQUENTIN,73,CHALONSREIMS,81,2.33,1.54
ROUEN,79,JLBOURG,75,1.6,2.21
PROVENCE,69,EVREUX,76,1.39,2.78
PAUORTHEZ,81,CHARLEVILLEMEZIERES,69,1.05,7.71
HYERESTOULON,74,LEPORTEL,66,1.9,1.8
BOULOGNESURMER,81,NANTES,66,1.26,3.54
BORDEAUX,91,DENAINVOLTAIRE,86,1.17,4.47
ANTIBES,102,SAINTVALLIER,82,1.11,5.89
AIXMAURIENNE,100,LILLE,81,1.27,3.46
SAINTQUENTIN,92,BOULOGNESURMER,84,2.03,1.71
LILLE,89,PAUORTHEZ,75,2.52,1.46
LEPORTEL,77,AIXMAURIENNE,66,1.55,2.3
DENAINVOLTAIRE,84,HYERESTOULON,86,1.57,2.31
CHALONSREIMS,78,ROUEN,71,1.28,3.34
SAINTVALLIER,81,PROVENCE,79,1.98,1.75
NANTES,88,BORDEAUX,86,1.4,2.75
JLBOURG,83,CHARLEVILLEMEZIERES,67,1.14,4.93
EVREUX,80,ANTIBES,83,2.28,1.56
ROUEN,95,NANTES,83,1.3,3.25
